x_parameter,x_value,y_parameter,y_value,lcoe_gbp_per_mwh
wacc,0.09559322033898306,space_hardware_cost_gbp_per_w_space,0.3855932203389831,545.4943887873516
wacc,0.0971186440677966,space_hardware_cost_gbp_per_w_space,0.3855932203389831,551.636783073313
wacc,0.09864406779661017,space_hardware_cost_gbp_per_w_space,0.3855932203389831,557.801716231469
wacc,0.10016949152542373,space_hardware_cost_gbp_per_w_space,0.3855932203389831,563.9886865803613
wacc,0.1016949152542373,space_hardware_cost_gbp_per_w_space,0.3855932203389831,570.1971993355792
wacc,0.10322033898305084,space_hardware_cost_gbp_per_w_space,0.3855932203389831,576.4267667202439
wacc,0.1047457627118644,space_hardware_cost_gbp_per_w_space,0.3855932203389831,582.6769080633836
wacc,0.10627118644067797,space_hardware_cost_gbp_per_w_space,0.3855932203389831,588.9471498865793
wacc,0.10779661016949152,space_hardware_cost_gbp_per_w_space,0.3855932203389831,595.2370259792763
wacc,0.10932203389830508,space_hardware_cost_gbp_per_w_space,0.3855932203389831,601.5460774631573
wacc,0.11084745762711865,space_hardware_cost_gbp_per_w_space,0.3855932203389831,607.8738528459729
wacc,0.11237288135593221,space_hardware_cost_gbp_per_w_space,0.3855932203389831,614.2199080652331
wacc,0.11389830508474576,space_hardware_cost_gbp_per_w_space,0.3855932203389831,620.5838065221579
wacc,0.11542372881355932,space_hardware_cost_gbp_per_w_space,0.3855932203389831,626.9651191062904
wacc,0.11694915254237288,space_hardware_cost_gbp_per_w_space,0.3855932203389831,633.3634242111643
wacc,0.11847457627118645,space_hardware_cost_gbp_per_w_space,0.3855932203389831,639.7783077414301
wacc,0.12,space_hardware_cost_gbp_per_w_space,0.3855932203389831,646.2093631118239
wacc,0.03,space_hardware_cost_gbp_per_w_space,0.46949152542372885,316.30000987171866
wacc,0.031525423728813555,space_hardware_cost_gbp_per_w_space,0.46949152542372885,321.0267937844357
wacc,0.03305084745762712,space_hardware_cost_gbp_per_w_space,0.46949152542372885,325.80116170177223
wacc,0.034576271186440674,space_hardware_cost_gbp_per_w_space,0.46949152542372885,330.62261554161006
wacc,0.03610169491525424,space_hardware_cost_gbp_per_w_space,0.46949152542372885,335.4906458506849
wacc,0.03762711864406779,space_hardware_cost_gbp_per_w_space,0.46949152542372885,340.40473244555284
wacc,0.039152542372881356,space_hardware_cost_gbp_per_w_space,0.46949152542372885,345.364345054449
wacc,0.04067796610169491,space_hardware_cost_gbp_per_w_space,0.46949152542372885,350.368943958735
wacc,0.042203389830508475,space_hardware_cost_gbp_per_w_space,0.46949152542372885,355.4179806326561
wacc,0.04372881355932203,space_hardware_cost_gbp_per_w_space,0.46949152542372885,360.51089838017805
wacc,0.045254237288135594,space_hardware_cost_gbp_per_w_space,0.46949152542372885,365.6471329677167
wacc,0.04677966101694915,space_hardware_cost_gbp_per_w_space,0.46949152542372885,370.8261132516222
wacc,0.048305084745762714,space_hardware_cost_gbp_per_w_space,0.46949152542372885,376.0472617993417
wacc,0.04983050847457627,space_hardware_cost_gbp_per_w_space,0.46949152542372885,381.3099955032138
wacc,0.051355932203389826,space_hardware_cost_gbp_per_w_space,0.46949152542372885,386.61372618592725
wacc,0.05288135593220339,space_hardware_cost_gbp_per_w_space,0.46949152542372885,391.9578611967158
wacc,0.05440677966101695,space_hardware_cost_gbp_per_w_space,0.46949152542372885,397.34180399742627
wacc,0.05593220338983051,space_hardware_cost_gbp_per_w_space,0.46949152542372885,402.7649547376477
wacc,0.057457627118644064,space_hardware_cost_gbp_per_w_space,0.46949152542372885,408.2267108181505
wacc,0.05898305084745763,space_hardware_cost_gbp_per_w_space,0.46949152542372885,413.7264674419478
wacc,0.06050847457627119,space_hardware_cost_gbp_per_w_space,0.46949152542372885,419.26361815233383
wacc,0.062033898305084746,space_hardware_cost_gbp_per_w_space,0.46949152542372885,424.8375553573281
wacc,0.0635593220338983,space_hardware_cost_gbp_per_w_space,0.46949152542372885,430.44767084000216
wacc,0.06508474576271187,space_hardware_cost_gbp_per_w_space,0.46949152542372885,436.0933562542213
wacc,0.06661016949152543,space_hardware_cost_gbp_per_w_space,0.46949152542372885,441.7740036053943
wacc,0.06813559322033899,space_hardware_cost_gbp_per_w_space,0.46949152542372885,447.48900571587217
wacc,0.06966101694915254,space_hardware_cost_gbp_per_w_space,0.46949152542372885,453.2377566746927
wacc,0.0711864406779661,space_hardware_cost_gbp_per_w_space,0.46949152542372885,459.0196522714222
wacc,0.07271186440677965,space_hardware_cost_gbp_per_w_space,0.46949152542372885,464.8340904138852
wacc,0.07423728813559322,space_hardware_cost_gbp_per_w_space,0.46949152542372885,470.68047152963305
wacc,0.07576271186440678,space_hardware_cost_gbp_per_w_space,0.46949152542372885,476.55819895104145
wacc,0.07728813559322034,space_hardware_cost_gbp_per_w_space,0.46949152542372885,482.46667928397164
wacc,0.0788135593220339,space_hardware_cost_gbp_per_w_space,0.46949152542372885,488.4053227599759
wacc,0.08033898305084745,space_hardware_cost_gbp_per_w_space,0.46949152542372885,494.37354357206345
wacc,0.08186440677966102,space_hardware_cost_gbp_per_w_space,0.46949152542372885,500.37076019408846
wacc,0.08338983050847457,space_hardware_cost_gbp_per_w_space,0.46949152542372885,506.39639568384706
wacc,0.08491525423728813,space_hardware_cost_gbp_per_w_space,0.46949152542372885,512.4498779700172
wacc,0.08644067796610169,space_hardware_cost_gbp_per_w_space,0.46949152542372885,518.5306401230964
wacc,0.08796610169491526,space_hardware_cost_gbp_per_w_space,0.46949152542372885,524.6381206105307
wacc,0.08949152542372882,space_hardware_cost_gbp_per_w_space,0.46949152542372885,530.7717635362471
wacc,0.09101694915254238,space_hardware_cost_gbp_per_w_space,0.46949152542372885,536.9310188648383
wacc,0.09254237288135593,space_hardware_cost_gbp_per_w_space,0.46949152542372885,543.1153426306603
wacc,0.0940677966101695,space_hardware_cost_gbp_per_w_space,0.46949152542372885,549.3241971321372
wacc,0.09559322033898306,space_hardware_cost_gbp_per_w_space,0.46949152542372885,555.5570511115724
wacc,0.0971186440677966,space_hardware_cost_gbp_per_w_space,0.46949152542372885,561.8133799208015
wacc,0.09864406779661017,space_hardware_cost_gbp_per_w_space,0.46949152542372885,568.0926656730193
wacc,0.10016949152542373,space_hardware_cost_gbp_per_w_space,0.46949152542372885,574.3943973811399
wacc,0.1016949152542373,space_hardware_cost_gbp_per_w_space,0.46949152542372885,580.7180710830563
wacc,0.10322033898305084,space_hardware_cost_gbp_per_w_space,0.46949152542372885,587.063189954176
wacc,0.1047457627118644,space_hardware_cost_gbp_per_w_space,0.46949152542372885,593.4292644076197
wacc,0.10627118644067797,space_hardware_cost_gbp_per_w_space,0.46949152542372885,599.8158121824752
wacc,0.10779661016949152,space_hardware_cost_gbp_per_w_space,0.46949152542372885,606.222358420505
wacc,0.10932203389830508,space_hardware_cost_gbp_per_w_space,0.46949152542372885,612.6484357317136
wacc,0.11084745762711865,space_hardware_cost_gbp_per_w_space,0.46949152542372885,619.0935842491768
wacc,0.11237288135593221,space_hardware_cost_gbp_per_w_space,0.46949152542372885,625.5573516735441
wacc,0.11389830508474576,space_hardware_cost_gbp_per_w_space,0.46949152542372885,632.0392933076173
wacc,0.11542372881355932,space_hardware_cost_gbp_per_w_space,0.46949152542372885,638.5389720814222
wacc,0.11694915254237288,space_hardware_cost_gbp_per_w_space,0.46949152542372885,645.0559585681656
wacc,0.11847457627118645,space_hardware_cost_gbp_per_w_space,0.46949152542372885,651.5898309914935
wacc,0.12,space_hardware_cost_gbp_per_w_space,0.46949152542372885,658.1401752244417
wacc,0.03,space_hardware_cost_gbp_per_w_space,0.5533898305084747,322.00554235777076
wacc,0.031525423728813555,space_hardware_cost_gbp_per_w_space,0.5533898305084747,326.81840612468125
wacc,0.03305084745762712,space_hardware_cost_gbp_per_w_space,0.5533898305084747,331.67972045246916
wacc,0.034576271186440674,space_hardware_cost_gbp_per_w_space,0.5533898305084747,336.5889781884015
wacc,0.03610169491525424,space_hardware_cost_gbp_per_w_space,0.5533898305084747,341.5456606015183
wacc,0.03762711864406779,space_hardware_cost_gbp_per_w_space,0.5533898305084747,346.54923803527197
wacc,0.039152542372881356,space_hardware_cost_gbp_per_w_space,0.5533898305084747,351.5991705610741
wacc,0.04067796610169491,space_hardware_cost_gbp_per_w_space,0.5533898305084747,356.6949086314258
wacc,0.042203389830508475,space_hardware_cost_gbp_per_w_space,0.5533898305084747,361.83589373132395
wacc,0.04372881355932203,space_hardware_cost_gbp_per_w_space,0.5533898305084747,367.0215590266969
wacc,0.045254237288135594,space_hardware_cost_gbp_per_w_space,0.5533898305084747,372.25133000865566
wacc,0.04677966101694915,space_hardware_cost_gbp_per_w_space,0.5533898305084747,377.524625132406
wacc,0.048305084745762714,space_hardware_cost_gbp_per_w_space,0.5533898305084747,382.84085644972305
wacc,0.04983050847457627,space_hardware_cost_gbp_per_w_space,0.5533898305084747,388.1994302339232
wacc,0.051355932203389826,space_hardware_cost_gbp_per_w_space,0.5533898305084747,393.5997475963493
wacc,0.05288135593220339,space_hardware_cost_gbp_per_w_space,0.5533898305084747,399.0412050934231
wacc,0.05440677966101695,space_hardware_cost_gbp_per_w_space,0.5533898305084747,404.5231953233855
wacc,0.05593220338983051,space_hardware_cost_gbp_per_w_space,0.5533898305084747,410.04510751189974
wacc,0.057457627118644064,space_hardware_cost_gbp_per_w_space,0.5533898305084747,415.60632808575167
wacc,0.05898305084745763,space_hardware_cost_gbp_per_w_space,0.5533898305084747,421.2062412339465
wacc,0.06050847457627119,space_hardware_cost_gbp_per_w_space,0.5533898305084747,426.84422945554496
wacc,0.062033898305084746,space_hardware_cost_gbp_per_w_space,0.5533898305084747,432.51967409365847
wacc,0.0635593220338983,space_hardware_cost_gbp_per_w_space,0.5533898305084747,438.2319558550697
wacc,0.06508474576271187,space_hardware_cost_gbp_per_w_space,0.5533898305084747,443.9804553150019
wacc,0.06661016949152543,space_hardware_cost_gbp_per_w_space,0.5533898305084747,449.7645534066239
wacc,0.06813559322033899,space_hardware_cost_gbp_per_w_space,0.5533898305084747,455.5836318949243
wacc,0.06966101694915254,space_hardware_cost_gbp_per_w_space,0.5533898305084747,461.4370738346458
wacc,0.0711864406779661,space_hardware_cost_gbp_per_w_space,0.5533898305084747,467.3242640120285
wacc,0.07271186440677965,space_hardware_cost_gbp_per_w_space,0.5533898305084747,473.24458937014646
wacc,0.07423728813559322,space_hardware_cost_gbp_per_w_space,0.5533898305084747,479.19743941768724
wacc,0.07576271186440678,space_hardware_cost_gbp_per_w_space,0.5533898305084747,485.18220662106273
wacc,0.07728813559322034,space_hardware_cost_gbp_per_w_space,0.5533898305084747,491.1982867797847
wacc,0.0788135593220339,space_hardware_cost_gbp_per_w_space,0.5533898305084747,497.24507938508293
wacc,0.08033898305084745,space_hardware_cost_gbp_per_w_space,0.5533898305084747,503.321987961787
wacc,0.08186440677966102,space_hardware_cost_gbp_per_w_space,0.5533898305084747,509.4284203935302
wacc,0.08338983050847457,space_hardware_cost_gbp_per_w_space,0.5533898305084747,515.5637892313663
wacc,0.08491525423728813,space_hardware_cost_gbp_per_w_space,0.5533898305084747,521.7275119859348
wacc,0.08644067796610169,space_hardware_cost_gbp_per_w_space,0.5533898305084747,527.9190114033332
wacc,0.08796610169491526,space_hardware_cost_gbp_per_w_space,0.5533898305084747,534.1377157248913
wacc,0.08949152542372882,space_hardware_cost_gbp_per_w_space,0.5533898305084747,540.3830589310669
wacc,0.09101694915254238,space_hardware_cost_gbp_per_w_space,0.5533898305084747,546.6544809697119
wacc,0.09254237288135593,space_hardware_cost_gbp_per_w_space,0.5533898305084747,552.9514279689793
wacc,0.0940677966101695,space_hardware_cost_gbp_per_w_space,0.5533898305084747,559.2733524351645
wacc,0.09559322033898306,space_hardware_cost_gbp_per_w_space,0.5533898305084747,565.6197134357933
wacc,0.0971186440677966,space_hardware_cost_gbp_per_w_space,0.5533898305084747,571.98997676829
wacc,0.09864406779661017,space_hardware_cost_gbp_per_w_space,0.5533898305084747,578.3836151145698
wacc,0.10016949152542373,space_hardware_cost_gbp_per_w_space,0.5533898305084747,584.8001081819187
wacc,0.1016949152542373,space_hardware_cost_gbp_per_w_space,0.5533898305084747,591.2389428305335
wacc,0.10322033898305084,space_hardware_cost_gbp_per_w_space,0.5533898305084747,597.6996131881082
wacc,0.1047457627118644,space_hardware_cost_gbp_per_w_space,0.5533898305084747,604.181620751856
wacc,0.10627118644067797,space_hardware_cost_gbp_per_w_space,0.5533898305084747,610.6844744783713
wacc,0.10779661016949152,space_hardware_cost_gbp_per_w_space,0.5533898305084747,617.2076908617338
wacc,0.10932203389830508,space_hardware_cost_gbp_per_w_space,0.5533898305084747,623.7507940002699
wacc,0.11084745762711865,space_hardware_cost_gbp_per_w_space,0.5533898305084747,630.3133156523811
wacc,0.11237288135593221,space_hardware_cost_gbp_per_w_space,0.5533898305084747,636.894795281855
wacc,0.11389830508474576,space_hardware_cost_gbp_per_w_space,0.5533898305084747,643.4947800930769
wacc,0.11542372881355932,space_hardware_cost_gbp_per_w_space,0.5533898305084747,650.1128250565541
wacc,0.11694915254237288,space_hardware_cost_gbp_per_w_space,0.5533898305084747,656.7484929251669
wacc,0.11847457627118645,space_hardware_cost_gbp_per_w_space,0.5533898305084747,663.4013542415571
wacc,0.12,space_hardware_cost_gbp_per_w_space,0.5533898305084747,670.0709873370598
wacc,0.03,space_hardware_cost_gbp_per_w_space,0.6372881355932205,327.7110748438228
wacc,0.031525423728813555,space_hardware_cost_gbp_per_w_space,0.6372881355932205,332.6100184649267
wacc,0.03305084745762712,space_hardware_cost_gbp_per_w_space,0.6372881355932205,337.55827920316597
wacc,0.034576271186440674,space_hardware_cost_gbp_per_w_space,0.6372881355932205,342.55534083519285
wacc,0.03610169491525424,space_hardware_cost_gbp_per_w_space,0.6372881355932205,347.60067535235174
wacc,0.03762711864406779,space_hardware_cost_gbp_per_w_space,0.6372881355932205,352.69374362499093
wacc,0.039152542372881356,space_hardware_cost_gbp_per_w_space,0.6372881355932205,357.8339960676993
wacc,0.04067796610169491,space_hardware_cost_gbp_per_w_space,0.6372881355932205,363.0208733041165
wacc,0.042203389830508475,space_hardware_cost_gbp_per_w_space,0.6372881355932205,368.2538068299919
wacc,0.04372881355932203,space_hardware_cost_gbp_per_w_space,0.6372881355932205,373.5322196732157
wacc,0.045254237288135594,space_hardware_cost_gbp_per_w_space,0.6372881355932205,378.85552704959457
wacc,0.04677966101694915,space_hardware_cost_gbp_per_w_space,0.6372881355932205,384.2231370131898
wacc,0.048305084745762714,space_hardware_cost_gbp_per_w_space,0.6372881355932205,389.6344511001043
wacc,0.04983050847457627,space_hardware_cost_gbp_per_w_space,0.6372881355932205,395.0888649646325
wacc,0.051355932203389826,space_hardware_cost_gbp_per_w_space,0.6372881355932205,400.58576900677144
wacc,0.05288135593220339,space_hardware_cost_gbp_per_w_space,0.6372881355932205,406.1245489901305
wacc,0.05440677966101695,space_hardware_cost_gbp_per_w_space,0.6372881355932205,411.7045866493447
wacc,0.05593220338983051,space_hardware_cost_gbp_per_w_space,0.6372881355932205,417.3252602861518
wacc,0.057457627118644064,space_hardware_cost_gbp_per_w_space,0.6372881355932205,422.985945353353
wacc,0.05898305084745763,space_hardware_cost_gbp_per_w_space,0.6372881355932205,428.6860150259453
wacc,0.06050847457627119,space_hardware_cost_gbp_per_w_space,0.6372881355932205,434.42484075875603
wacc,0.062033898305084746,space_hardware_cost_gbp_per_w_space,0.6372881355932205,440.2017928299888
wacc,0.0635593220338983,space_hardware_cost_gbp_per_w_space,0.6372881355932205,446.01624087013715
wacc,0.06508474576271187,space_hardware_cost_gbp_per_w_space,0.6372881355932205,451.86755437578245
wacc,0.06661016949152543,space_hardware_cost_gbp_per_w_space,0.6372881355932205,457.75510320785355
wacc,0.06813559322033899,space_hardware_cost_gbp_per_w_space,0.6372881355932205,463.67825807397634
wacc,0.06966101694915254,space_hardware_cost_gbp_per_w_space,0.6372881355932205,469.63639099459886
wacc,0.0711864406779661,space_hardware_cost_gbp_per_w_space,0.6372881355932205,475.6288757526349
wacc,0.07271186440677965,space_hardware_cost_gbp_per_w_space,0.6372881355932205,481.65508832640757
wacc,0.07423728813559322,space_hardware_cost_gbp_per_w_space,0.6372881355932205,487.7144073057413
wacc,0.07576271186440678,space_hardware_cost_gbp_per_w_space,0.6372881355932205,493.80621429108413
wacc,0.07728813559322034,space_hardware_cost_gbp_per_w_space,0.6372881355932205,499.92989427559775
wacc,0.0788135593220339,space_hardware_cost_gbp_per_w_space,0.6372881355932205,506.08483601019
wacc,0.08033898305084745,space_hardware_cost_gbp_per_w_space,0.6372881355932205,512.2704323515106
wacc,0.08186440677966102,space_hardware_cost_gbp_per_w_space,0.6372881355932205,518.4860805929719
wacc,0.08338983050847457,space_hardware_cost_gbp_per_w_space,0.6372881355932205,524.7311827788856
wacc,0.08491525423728813,space_hardware_cost_gbp_per_w_space,0.6372881355932205,531.0051460018525
wacc,0.08644067796610169,space_hardware_cost_gbp_per_w_space,0.6372881355932205,537.3073826835699
wacc,0.08796610169491526,space_hardware_cost_gbp_per_w_space,0.6372881355932205,543.637310839252
wacc,0.08949152542372882,space_hardware_cost_gbp_per_w_space,0.6372881355932205,549.9943543258868
wacc,0.09101694915254238,space_hardware_cost_gbp_per_w_space,0.6372881355932205,556.3779430745857
wacc,0.09254237288135593,space_hardware_cost_gbp_per_w_space,0.6372881355932205,562.787513307298
wacc,0.0940677966101695,space_hardware_cost_gbp_per_w_space,0.6372881355932205,569.2225077381917
wacc,0.09559322033898306,space_hardware_cost_gbp_per_w_space,0.6372881355932205,575.6823757600143
wacc,0.0971186440677966,space_hardware_cost_gbp_per_w_space,0.6372881355932205,582.1665736157787
wacc,0.09864406779661017,space_hardware_cost_gbp_per_w_space,0.6372881355932205,588.6745645561203
wacc,0.10016949152542373,space_hardware_cost_gbp_per_w_space,0.6372881355932205,595.2058189826973
wacc,0.1016949152542373,space_hardware_cost_gbp_per_w_space,0.6372881355932205,601.7598145780106
wacc,0.10322033898305084,space_hardware_cost_gbp_per_w_space,0.6372881355932205,608.3360364220404
wacc,0.1047457627118644,space_hardware_cost_gbp_per_w_space,0.6372881355932205,614.9339770960923
wacc,0.10627118644067797,space_hardware_cost_gbp_per_w_space,0.6372881355932205,621.5531367742674
wacc,0.10779661016949152,space_hardware_cost_gbp_per_w_space,0.6372881355932205,628.1930233029627
wacc,0.10932203389830508,space_hardware_cost_gbp_per_w_space,0.6372881355932205,634.8531522688264
wacc,0.11084745762711865,space_hardware_cost_gbp_per_w_space,0.6372881355932205,641.5330470555855
wacc,0.11237288135593221,space_hardware_cost_gbp_per_w_space,0.6372881355932205,648.2322388901662
wacc,0.11389830508474576,space_hardware_cost_gbp_per_w_space,0.6372881355932205,654.9502668785366
wacc,0.11542372881355932,space_hardware_cost_gbp_per_w_space,0.6372881355932205,661.6866780316861
wacc,0.11694915254237288,space_hardware_cost_gbp_per_w_space,0.6372881355932205,668.4410272821684
wacc,0.11847457627118645,space_hardware_cost_gbp_per_w_space,0.6372881355932205,675.2128774916208
wacc,0.12,space_hardware_cost_gbp_per_w_space,0.6372881355932205,682.001799449678
wacc,0.03,space_hardware_cost_gbp_per_w_space,0.7211864406779662,333.41660732987475
wacc,0.031525423728813555,space_hardware_cost_gbp_per_w_space,0.7211864406779662,338.4016308051721
wacc,0.03305084745762712,space_hardware_cost_gbp_per_w_space,0.7211864406779662,343.4368379538628
wacc,0.034576271186440674,space_hardware_cost_gbp_per_w_space,0.7211864406779662,348.52170348198416
wacc,0.03610169491525424,space_hardware_cost_gbp_per_w_space,0.7211864406779662,353.65569010318507
wacc,0.03762711864406779,space_hardware_cost_gbp_per_w_space,0.7211864406779662,358.8382492147099
wacc,0.039152542372881356,space_hardware_cost_gbp_per_w_space,0.7211864406779662,364.06882157432426
wacc,0.04067796610169491,space_hardware_cost_gbp_per_w_space,0.7211864406779662,369.3468379768071
wacc,0.042203389830508475,space_hardware_cost_gbp_per_w_space,0.7211864406779662,374.6717199286597
wacc,0.04372881355932203,space_hardware_cost_gbp_per_w_space,0.7211864406779662,380.0428803197344
wacc,0.045254237288135594,space_hardware_cost_gbp_per_w_space,0.7211864406779662,385.4597240905334
wacc,0.04677966101694915,space_hardware_cost_gbp_per_w_space,0.7211864406779662,390.9216488939735
wacc,0.048305084745762714,space_hardware_cost_gbp_per_w_space,0.7211864406779662,396.4280457504854
wacc,0.04983050847457627,space_hardware_cost_gbp_per_w_space,0.7211864406779662,401.97829969534166
wacc,0.051355932203389826,space_hardware_cost_gbp_per_w_space,0.7211864406779662,407.5717904171934
wacc,0.05288135593220339,space_hardware_cost_gbp_per_w_space,0.7211864406779662,413.20789288683767
wacc,0.05440677966101695,space_hardware_cost_gbp_per_w_space,0.7211864406779662,418.8859779753037
wacc,0.05593220338983051,space_hardware_cost_gbp_per_w_space,0.7211864406779662,424.6054130604037
wacc,0.057457627118644064,space_hardware_cost_gbp_per_w_space,0.7211864406779662,430.36556262095405
wacc,0.05898305084745763,space_hardware_cost_gbp_per_w_space,0.7211864406779662,436.1657888179439
wacc,0.06050847457627119,space_hardware_cost_gbp_per_w_space,0.7211864406779662,442.00545206196705
wacc,0.062033898305084746,space_hardware_cost_gbp_per_w_space,0.7211864406779662,447.88391156631906
wacc,0.0635593220338983,space_hardware_cost_gbp_per_w_space,0.7211864406779662,453.8005258852044
wacc,0.06508474576271187,space_hardware_cost_gbp_per_w_space,0.7211864406779662,459.7546534365628
wacc,0.06661016949152543,space_hardware_cost_gbp_per_w_space,0.7211864406779662,465.745653009083
wacc,0.06813559322033899,space_hardware_cost_gbp_per_w_space,0.7211864406779662,471.7728842530283
wacc,0.06966101694915254,space_hardware_cost_gbp_per_w_space,0.7211864406779662,477.8357081545518
wacc,0.0711864406779661,space_hardware_cost_gbp_per_w_space,0.7211864406779662,483.9334874932411
wacc,0.07271186440677965,space_hardware_cost_gbp_per_w_space,0.7211864406779662,490.0655872826687
wacc,0.07423728813559322,space_hardware_cost_gbp_per_w_space,0.7211864406779662,496.23137519379526
wacc,0.07576271186440678,space_hardware_cost_gbp_per_w_space,0.7211864406779662,502.4302219611053
wacc,0.07728813559322034,space_hardware_cost_gbp_per_w_space,0.7211864406779662,508.6615017714106
wacc,0.0788135593220339,space_hardware_cost_gbp_per_w_space,0.7211864406779662,514.9245926352968
wacc,0.08033898305084745,space_hardware_cost_gbp_per_w_space,0.7211864406779662,521.218876741234
wacc,0.08186440677966102,space_hardware_cost_gbp_per_w_space,0.7211864406779662,527.5437407924136
wacc,0.08338983050847457,space_hardware_cost_gbp_per_w_space,0.7211864406779662,533.8985763264046
wacc,0.08491525423728813,space_hardware_cost_gbp_per_w_space,0.7211864406779662,540.2827800177698
wacc,0.08644067796610169,space_hardware_cost_gbp_per_w_space,0.7211864406779662,546.6957539638065
wacc,0.08796610169491526,space_hardware_cost_gbp_per_w_space,0.7211864406779662,553.1369059536124
wacc,0.08949152542372882,space_hardware_cost_gbp_per_w_space,0.7211864406779662,559.6056497207063
wacc,0.09101694915254238,space_hardware_cost_gbp_per_w_space,0.7211864406779662,566.1014051794591
wacc,0.09254237288135593,space_hardware_cost_gbp_per_w_space,0.7211864406779662,572.6235986456167
wacc,0.0940677966101695,space_hardware_cost_gbp_per_w_space,0.7211864406779662,579.1716630412188
wacc,0.09559322033898306,space_hardware_cost_gbp_per_w_space,0.7211864406779662,585.745038084235
wacc,0.0971186440677966,space_hardware_cost_gbp_per_w_space,0.7211864406779662,592.3431704632671
wacc,0.09864406779661017,space_hardware_cost_gbp_per_w_space,0.7211864406779662,598.9655139976709
wacc,0.10016949152542373,space_hardware_cost_gbp_per_w_space,0.7211864406779662,605.6115297834759
wacc,0.1016949152542373,space_hardware_cost_gbp_per_w_space,0.7211864406779662,612.2806863254877
wacc,0.10322033898305084,space_hardware_cost_gbp_per_w_space,0.7211864406779662,618.9724596559724
wacc,0.1047457627118644,space_hardware_cost_gbp_per_w_space,0.7211864406779662,625.6863334403286
wacc,0.10627118644067797,space_hardware_cost_gbp_per_w_space,0.7211864406779662,632.4217990701635
wacc,0.10779661016949152,space_hardware_cost_gbp_per_w_space,0.7211864406779662,639.1783557441914
wacc,0.10932203389830508,space_hardware_cost_gbp_per_w_space,0.7211864406779662,645.9555105373828
wacc,0.11084745762711865,space_hardware_cost_gbp_per_w_space,0.7211864406779662,652.7527784587894
wacc,0.11237288135593221,space_hardware_cost_gbp_per_w_space,0.7211864406779662,659.5696824984772
wacc,0.11389830508474576,space_hardware_cost_gbp_per_w_space,0.7211864406779662,666.4057536639959
wacc,0.11542372881355932,space_hardware_cost_gbp_per_w_space,0.7211864406779662,673.260531006818
wacc,0.11694915254237288,space_hardware_cost_gbp_per_w_space,0.7211864406779662,680.1335616391697
wacc,0.11847457627118645,space_hardware_cost_gbp_per_w_space,0.7211864406779662,687.0244007416841
wacc,0.12,space_hardware_cost_gbp_per_w_space,0.7211864406779662,693.932611562296
wacc,0.03,space_hardware_cost_gbp_per_w_space,0.8050847457627119,339.12213981592674
wacc,0.031525423728813555,space_hardware_cost_gbp_per_w_space,0.8050847457627119,344.19324314541745
wacc,0.03305084745762712,space_hardware_cost_gbp_per_w_space,0.8050847457627119,349.31539670455953
wacc,0.034576271186440674,space_hardware_cost_gbp_per_w_space,0.8050847457627119,354.48806612877553
wacc,0.03610169491525424,space_hardware_cost_gbp_per_w_space,0.8050847457627119,359.7107048540184
wacc,0.03762711864406779,space_hardware_cost_gbp_per_w_space,0.8050847457627119,364.9827548044288
wacc,0.039152542372881356,space_hardware_cost_gbp_per_w_space,0.8050847457627119,370.3036470809493
wacc,0.04067796610169491,space_hardware_cost_gbp_per_w_space,0.8050847457627119,375.6728026494978
wacc,0.042203389830508475,space_hardware_cost_gbp_per_w_space,0.8050847457627119,381.08963302732747
wacc,0.04372881355932203,space_hardware_cost_gbp_per_w_space,0.8050847457627119,386.5535409662532
wacc,0.045254237288135594,space_hardware_cost_gbp_per_w_space,0.8050847457627119,392.0639211314722
wacc,0.04677966101694915,space_hardware_cost_gbp_per_w_space,0.8050847457627119,397.6201607747572
wacc,0.048305084745762714,space_hardware_cost_gbp_per_w_space,0.8050847457627119,403.22164040086665
wacc,0.04983050847457627,space_hardware_cost_gbp_per_w_space,0.8050847457627119,408.8677344260509
wacc,0.051355932203389826,space_hardware_cost_gbp_per_w_space,0.8050847457627119,414.5578118276154
wacc,0.05288135593220339,space_hardware_cost_gbp_per_w_space,0.8050847457627119,420.2912367835449
wacc,0.05440677966101695,space_hardware_cost_gbp_per_w_space,0.8050847457627119,426.06736930126283
wacc,0.05593220338983051,space_hardware_cost_gbp_per_w_space,0.8050847457627119,431.88556583465555
wacc,0.057457627118644064,space_hardware_cost_gbp_per_w_space,0.8050847457627119,437.7451798885552
wacc,0.05898305084745763,space_hardware_cost_gbp_per_w_space,0.8050847457627119,443.6455626099426
wacc,0.06050847457627119,space_hardware_cost_gbp_per_w_space,0.8050847457627119,449.58606336517806
wacc,0.062033898305084746,space_hardware_cost_gbp_per_w_space,0.8050847457627119,455.56603030264927
wacc,0.0635593220338983,space_hardware_cost_gbp_per_w_space,0.8050847457627119,461.58481090027186
wacc,0.06508474576271187,space_hardware_cost_gbp_per_w_space,0.8050847457627119,467.6417524973433
wacc,0.06661016949152543,space_hardware_cost_gbp_per_w_space,0.8050847457627119,473.73620281031253
wacc,0.06813559322033899,space_hardware_cost_gbp_per_w_space,0.8050847457627119,479.8675104320802
wacc,0.06966101694915254,space_hardware_cost_gbp_per_w_space,0.8050847457627119,486.0350253145048
wacc,0.0711864406779661,space_hardware_cost_gbp_per_w_space,0.8050847457627119,492.2380992338474
wacc,0.07271186440677965,space_hardware_cost_gbp_per_w_space,0.8050847457627119,498.4760862389298
